Date,covestro
3/28/2024,50.68000031
4/2/2024,50.45999908
4/3/2024,51.34000015
4/4/2024,51.90000153
4/5/2024,51.22000122
4/8/2024,52.43999863
4/9/2024,51.54000092
4/10/2024,51.09999847
4/11/2024,49.88999939
4/12/2024,49.81000137
4/15/2024,50.81999969
4/16/2024,50.95999908
4/17/2024,50.63999939
4/18/2024,49.95000076
4/19/2024,48.5
4/22/2024,48.5
4/23/2024,48.72999954
4/24/2024,48.09000015
4/25/2024,47.75999832
4/26/2024,48.06999969
4/29/2024,47.54999924
4/30/2024,46.97999954
5/2/2024,47.22000122
5/3/2024,47.41999817
5/6/2024,47.54000092
5/7/2024,49.22000122
5/8/2024,48.43000031
5/9/2024,48.77999878
5/10/2024,48.20999908
5/13/2024,48.90000153
5/14/2024,48.74000168
5/15/2024,48.49000168
5/16/2024,47.88999939
5/17/2024,48.36000061
5/20/2024,49.40000153
5/21/2024,49.93000031
5/22/2024,47.90000153
5/23/2024,47.77999878
5/24/2024,48.90999985
5/27/2024,49.70999908
5/28/2024,49.5
5/29/2024,48.83000183
5/30/2024,49.56000137
5/31/2024,49.38999939
6/3/2024,49.25999832
6/4/2024,48.90999985
6/5/2024,48.09999847
6/6/2024,47.20000076
6/7/2024,48.40000153
6/10/2024,48.5
6/11/2024,51.95999908
6/12/2024,52.18000031
6/13/2024,50.79999924
6/14/2024,50.24000168
6/17/2024,49.68000031
6/18/2024,49.68000031
6/19/2024,49.70999908
6/20/2024,50.31999969
6/21/2024,51.24000168
6/24/2024,53.86000061
6/25/2024,54.5
6/26/2024,54.11999893
6/27/2024,54.11999893
6/28/2024,54.79999924
7/1/2024,54.63999939
7/2/2024,54.61999893
7/3/2024,54.74000168
7/4/2024,54.75999832
7/5/2024,54.95999908
7/8/2024,54.84000015
7/9/2024,55.31999969
7/10/2024,54.63999939
7/11/2024,54.79999924
7/12/2024,54.91999817
7/15/2024,54.70000076
7/16/2024,54.84000015
7/17/2024,54.93999863
7/18/2024,55
7/19/2024,54.74000168
7/22/2024,55
7/23/2024,55.43999863
7/24/2024,54.91999817
7/25/2024,54.63999939
7/26/2024,54.95999908
7/29/2024,53.90000153
7/30/2024,54.68000031
7/31/2024,54.45999908
8/1/2024,54.88000107
8/2/2024,53.93999863
8/5/2024,52.61999893
8/6/2024,53.59999847
8/7/2024,53.31999969
8/8/2024,53.20000076
8/9/2024,53.79999924
8/12/2024,53.74000168
8/13/2024,53.40000153
8/14/2024,53.24000168
8/15/2024,53.70000076
8/16/2024,54.59999847
8/19/2024,54.29999924
8/20/2024,53.84000015
8/21/2024,53.86000061
8/22/2024,53.54000092
8/23/2024,53.56000137
8/26/2024,53.75999832
8/27/2024,53.84000015
8/28/2024,55.5
8/29/2024,55.40000153
8/30/2024,55.40000153
9/2/2024,54.95999908
9/3/2024,54.79999924
9/4/2024,55.04000092
9/5/2024,55.59999847
9/6/2024,55.27999878
9/9/2024,55.70000076
9/10/2024,55.29999924
9/11/2024,55.90000153
9/12/2024,55.95999908
9/13/2024,55.95999908
9/16/2024,55.61999893
9/17/2024,55.56000137
9/18/2024,54.91999817
9/19/2024,54.90000153
9/20/2024,54.13999939
9/23/2024,54.54000092
9/24/2024,54.84000015
9/25/2024,54.27999878
9/26/2024,53.91999817
9/27/2024,54.91999817
9/30/2024,55.93999863
10/1/2024,58.06000137
10/2/2024,58.20000076
10/3/2024,58.41999817
10/4/2024,58.36000061
10/7/2024,58.22000122
10/8/2024,58.22000122
10/9/2024,58.29999924
10/10/2024,58.29999924
10/11/2024,58.34000015
10/14/2024,58.36000061
10/15/2024,58.47999954
10/16/2024,58.40000153
10/17/2024,58.34000015
10/18/2024,58.43999863
10/21/2024,58.40000153
10/22/2024,58.41999817
10/23/2024,58.34000015
10/24/2024,58.29999924
10/25/2024,58.20000076
10/28/2024,58.22000122
10/29/2024,58.22000122
10/30/2024,58.27999878
10/31/2024,58.20000076
11/1/2024,58.11999893
11/4/2024,58
11/5/2024,58
11/6/2024,57.97999954
11/7/2024,57.72000122
11/8/2024,57.47999954
11/11/2024,57.52000046
11/12/2024,57
11/13/2024,57.15999985
11/14/2024,57.09999847
11/15/2024,57.09999847
11/18/2024,57.09999847
11/19/2024,57.29999924
11/20/2024,57.31999969
11/21/2024,57.04000092
11/22/2024,57.09999847
11/25/2024,57.09999847
11/26/2024,57.5
11/27/2024,57.40000153
11/28/2024,57.40000153
11/29/2024,57.72000122
12/2/2024,57.91999817
12/3/2024,57.86000061
12/4/2024,57.5
12/5/2024,57.79999924
12/6/2024,57.79999924
12/9/2024,57.91999817
12/10/2024,57.91999817
12/11/2024,57.90000153
12/12/2024,57.79999924
12/13/2024,57.90000153
12/16/2024,57.20000076
12/17/2024,56.54000092
12/18/2024,56.72000122
12/19/2024,57
12/20/2024,57
12/23/2024,58
12/27/2024,56.27999878
12/30/2024,56.27999878
1/2/2025,55.86000061
1/3/2025,55.72000122
1/6/2025,56.04000092
1/7/2025,55.77999878
1/8/2025,55.77999878
1/9/2025,56.29999924
1/10/2025,56.63999939
1/13/2025,56.45999908
1/14/2025,56.34000015
1/15/2025,56.34000015
1/16/2025,56.34000015
1/17/2025,56.34000015
1/20/2025,56.34000015
1/21/2025,56.34000015
1/22/2025,56.34000015
1/23/2025,56.24000168
1/24/2025,56.24000168
1/27/2025,56.18000031
1/28/2025,56.29999924
1/29/2025,57.20000076
1/30/2025,57.09999847
1/31/2025,57
2/3/2025,57
2/4/2025,57.20000076
2/5/2025,57.47999954
2/6/2025,57.59999847
2/7/2025,57.79999924
2/10/2025,57.79999924
2/11/2025,57.90000153
2/12/2025,58.09999847
2/13/2025,58.15999985
2/14/2025,58.56000137
2/17/2025,58.5
2/18/2025,58.5
2/19/2025,58.74000168
2/20/2025,58.70000076
2/21/2025,58.70000076
2/24/2025,58.77999878
2/25/2025,58.70000076
2/26/2025,58.52000046
2/27/2025,58.77999878
2/28/2025,58.06000137
3/3/2025,58.11999893
3/4/2025,58.93999863
3/5/2025,58.34000015
3/6/2025,58.43999863
3/7/2025,58.61999893
3/10/2025,58.90000153
3/11/2025,58.43999863
3/12/2025,58.61999893
3/13/2025,58.74000168
3/14/2025,58.09999847
3/17/2025,58.09999847
3/18/2025,58
3/19/2025,58.20000076
3/20/2025,58.24000168
3/21/2025,58.43999863
3/24/2025,58.43999863
3/25/2025,58.43999863
3/26/2025,58.43999863
3/27/2025,58.5
3/28/2025,58.22000122
3/31/2025,58.79999924
4/1/2025,58.70000076
4/2/2025,58.84000015
4/3/2025,58.90000153
4/4/2025,59
4/7/2025,58.11999893
4/8/2025,58.18000031
4/9/2025,58.18000031
4/10/2025,58.29999924
4/11/2025,58.22000122
4/14/2025,58.56000137
4/15/2025,58.56000137
4/16/2025,58.56000137
4/17/2025,58.81999969
4/22/2025,58.90000153
4/23/2025,59
4/24/2025,59
4/25/2025,59
4/28/2025,59.09999847
4/29/2025,59.09999847
4/30/2025,58.75999832
5/2/2025,58.45999908
5/5/2025,59.38000107
5/6/2025,59
5/7/2025,59.31999969
5/8/2025,59.54000092
5/9/2025,59.52000046
5/12/2025,59.29999924
5/13/2025,59.70000076
5/14/2025,59.70000076
5/15/2025,60
5/16/2025,60
5/19/2025,60.41999817
5/20/2025,59.84000015
5/21/2025,60.09999847
5/22/2025,59.93999863
5/23/2025,59.90000153
5/26/2025,59.31999969
5/27/2025,59.90000153
5/28/2025,59.90000153
5/29/2025,60.02000046
5/30/2025,60.09999847
6/2/2025,59.97999954
6/3/2025,60.20000076
6/4/2025,59.93999863
6/5/2025,59.93999863
6/6/2025,59.93999863
6/9/2025,59.93999863
6/10/2025,59.77999878
6/11/2025,59.74000168
6/12/2025,59.88000107
6/13/2025,59.81999969
6/16/2025,60
6/17/2025,59.70000076
6/18/2025,60
6/19/2025,59.70000076
6/20/2025,60.84000015
6/23/2025,60.08000183
6/24/2025,60.81999969
6/25/2025,60.5
6/26/2025,60.54000092
6/27/2025,60.27999878
6/30/2025,60.56000137
7/1/2025,60.70000076
7/2/2025,60.84000015
7/3/2025,60.58000183
7/4/2025,60.52000046
7/7/2025,60.56000137
7/8/2025,60.79999924
7/9/2025,60.54000092
7/10/2025,60.58000183
7/11/2025,60.54000092
7/14/2025,60.45999908
7/15/2025,60.47999954
7/16/2025,60.47999954
7/17/2025,60.43999863
7/18/2025,60.40000153
7/21/2025,60.61999893
7/22/2025,60.41999817
7/23/2025,60.41999817
7/24/2025,60.5
7/25/2025,60.45999908
7/28/2025,60.84000015
7/29/2025,60.38000107
7/30/2025,60.27999878
7/31/2025,60.38000107
8/1/2025,60.45999908
8/4/2025,60.41999817
8/5/2025,60.34000015
8/6/2025,60.38000107
8/7/2025,60.56000137
8/8/2025,60.40000153
8/11/2025,60.58000183
8/12/2025,60.58000183
8/13/2025,60.41999817
8/14/2025,60.59999847
8/15/2025,60.70000076
8/18/2025,60.58000183
8/19/2025,60.41999817
8/20/2025,60.5
8/21/2025,60.36000061
8/22/2025,60.24000168
8/25/2025,60.29999924
8/26/2025,59.61999893
8/27/2025,59.91999817
8/28/2025,60.40000153
8/29/2025,60.40000153
9/1/2025,59.84000015
9/2/2025,59.90000153
9/3/2025,59.93999863
9/4/2025,56.29999924
9/5/2025,55.29999924
9/8/2025,55.29999924
9/9/2025,55.27999878
9/10/2025,55.27999878
9/11/2025,58.74000168
9/12/2025,58.5
9/15/2025,57.91999817
9/16/2025,57.61999893
9/17/2025,57.52000046
9/18/2025,57.09999847
9/19/2025,55.06000137
9/22/2025,55.06000137
9/23/2025,54.61999893
9/24/2025,57.24000168
9/25/2025,57.86000061
9/26/2025,58.20000076
9/29/2025,58.04000092
9/30/2025,58.04000092
10/1/2025,59.20000076
10/2/2025,58.97999954
10/3/2025,59.27999878
10/6/2025,59.27999878
10/7/2025,59.90000153
10/8/2025,59.90000153
10/9/2025,59.90000153
10/10/2025,59.61999893
10/13/2025,59
10/14/2025,59.34000015
10/15/2025,59.65999985
10/16/2025,59.86000061
10/17/2025,59.36000061
10/20/2025,60.22000122
10/21/2025,59.79999924
10/22/2025,60.20000076
10/23/2025,59.95999908
10/24/2025,59.95999908
10/27/2025,59.40000153
10/28/2025,59.34000015
10/29/2025,59.04000092
10/30/2025,59.84000015
10/31/2025,58.91999817
11/3/2025,58.65999985
11/4/2025,59.41999817
11/5/2025,60.29999924
11/6/2025,59.5
11/7/2025,59.5
11/10/2025,59
11/11/2025,59
11/12/2025,58.91999817
11/13/2025,58.91999817
11/14/2025,60.18000031
11/17/2025,59.61999893
11/18/2025,60.34000015
11/19/2025,60.31999969
11/20/2025,60.5
11/21/2025,60.31999969
11/24/2025,59.54000092
11/25/2025,59.24000168
11/26/2025,59.24000168
11/27/2025,59.34000015
11/28/2025,59.11999893
